Formula,Volume,Density,IDs,Uncorrected EPA,EPA,Formation EPA,Equilibrium Reaction EPA,Atomic Density,Bulk Modulus,Shear Modulus,Sound Velocity,Thermal Conductivity,Debye Temperature (K)
Li8 S4 O16,322.2548952865775,2.266122952818784,mp-4556,-7.323367623571428,-6.275138834642857,-2.311269196666666,-0.2226924787499999,12.289673610529366,45.0,21.273,14.8101176404499,1.149589587894815,4039.9379295096046
La8 Si4 O20,467.457883107093,5.483198865324367,mp-5152,-15.903632830625,-8.78311836,-3.778476201874999,-0.041406075156249,14.958207363957104,99.469,44.933,28.81187248819264,0.9254431475242232,6942.725265082902
Ba4 P8 O24,506.7909362072778,3.869910609589681,mp-559939,-11.673471615277778,-7.696257746944443,-2.980959077976188,-0.024429962500006,14.6421928971167,51.839,24.574,13.382930483662722,0.8301392927762341,3139.163386233449
Na20 Si4 P12,746.9737772789399,2.098138157187877,mp-5929,-6.495810671944444,-6.495810671944444,-0.540155518492063,-0.048974910277776,21.38982839262454,30.046,16.822,10.863700644783384,0.7125430218848351,2239.132877369889
Nb4 N4 O4,132.11468427885,6.179509150309409,mp-7596,-15.1402636825,-9.771813071666664,-1.975965141666666,-0.025138197517238,11.111368533220322,236.601,110.04,125.89081510946912,1.648068022081844,46225.570707473715
Ba2 Zr2 O6,149.38125101812372,6.148305064373248,mp-1019544,-17.024169903999997,-8.701352408,-3.639240691,-0.060906354333333,15.379928715869596,147.064,90.422,100.06337773740046,1.192487692010069,35268.07786070266
Ca2 B4 C4,105.94460190115171,2.687135185525133,mp-10289,-8.754608244,-8.754608244,-0.429513749000001,-0.132966173999996,10.702645890088473,135.308,95.251,137.0953277498849,2.307008518997597,54183.88098171783
Ca2 Be4 N4,105.70243697106558,2.7056820007099383,mp-11918,-8.090466136,-6.480731049000002,-1.248534829000001,-0.126072514833333,10.679184277107948,112.136,62.379,79.42231932411073,1.901647844533287,31413.611193261648
Sr2 Be4 N4,119.03913309012728,3.728923980292265,mp-11919,-9.656236901,-6.367530039,-1.197968177,-0.160019475666667,12.056121008951752,104.82,68.742,76.40548700223707,1.548799080420181,29046.823260452067
Ba2 Be4 N4,135.9728937457125,4.478603728986189,mp-12927,-11.821544739,-6.322834987999999,-1.107963756,-0.10631643511111,13.71110287468897,98.183,62.055,63.112327300307655,1.23372089857307,22952.726465476735
Sr2 Ti2 O6,119.6250779514464,5.093987788952841,mp-4651,-12.647329048,-8.438022916,-3.551662291666667,-0.056028469166689,12.237044261897775,168.22,101.114,121.2170984789125,1.61132320562454,46007.51620506465
Sr2 Li8 N4,194.58666118516555,2.447413236151479,mp-15845,-6.692535140714286,-6.692535140714286,-0.5568225598809531,-0.014541954999998,14.16591996153859,52.666,28.749,26.33473695051834,1.1309434924646,8498.96608809996
Li2 Ti2 O4,68.88277266403847,4.185257859783531,mp-38280,-9.70605553625,-7.904441171249999,-2.979356947916666,-0.015902075624996,8.847901827933075,170.849,122.647,162.25686817568544,2.397270259304893,74024.23347402636
Sc2 P2 O8,125.8820468742771,3.691625788648554,mp-4200,-10.568015059166669,-8.610946565833316,-3.354315457440459,-0.104024354513867,10.786873606338313,149.784,78.155,93.08407049078907,1.83510479731904,34734.42552042077
Zr2 Si2 O8,131.36462388371615,4.634255283673172,mp-4820,-12.683629423333334,-9.186236886666665,-3.55875977333333,-0.015535223888887,11.31266270655245,202.03,97.007,120.89229527042426,1.782715885649988,44474.612626824564
Y2 P2 O8,142.97344422855292,4.271216883073556,mp-5132,-12.199966173333337,-8.76311307666665,-3.477044902440459,-0.203647525972211,12.315878573038836,133.65,60.18,65.42207316412454,1.3882054851397871,23397.969188994837
Th2 Si2 O8,161.60125463740232,6.661035527865278,mp-5836,-21.342479333333333,-9.2648350075,-3.826331624166665,-0.006020865555553,13.710882811901724,162.659,58.134,57.09976476339973,1.023325002955621,19604.61911225829
Li2 Sc2 O4,81.21445464830744,3.430721984014795,mp-5840,-9.69760068875,-7.87894963875,-3.344621143333333,-0.09106402515625,10.422001468853274,118.79,81.291,104.03643705161764,1.9405823063908991,44927.82023618906
Na2 La2 O4,130.68234916648402,4.92749984230807,mp-755586,-14.24720863625,-7.079234943749999,-3.035822470344827,-0.0787148884375,16.676723832693952,82.441,37.902,37.91451674335761,0.8316905198014221,13972.43263729153
Nb2 B2 O8,108.63133602292216,5.127383808929148,mp-8615,-12.051733061666669,-9.050229218333332,-2.954805746527777,-0.018995873789675,9.21815010206351,249.352,141.476,174.80471043011613,2.300229989659668,68513.3754719224
Na4 Ti5 O12,233.51591589482905,3.72110954570759,mp-555678,-10.15839543,-8.070145161904762,-3.107293959151615,-0.002317543061227,11.469933911205,133.543,60.956,57.83088338675369,1.566486817579642,17562.787155437174
Mg2 Ti2 O6,102.5186191467851,3.892898942273507,mp-3771,-10.247682919,-8.236905654999997,-3.362936645666665,-0.010149502166663,10.541018691981234,161.087,74.471,93.61699313079,1.786510209121321,37407.6063164576
Sr10 Si4 N12,433.5365480001954,4.430114812805009,mp-1029868,-12.593065992692308,-12.593065992692308,-1.20473225673077,-0.079374354615383,16.952500842165126,81.348,38.641,27.785637984013984,0.872278704597742,6865.670693647151
Sr8 Nb4 N12,429.5279448690778,4.7963683300408455,mp-17701,-14.983238971666667,-7.637901558749999,-1.221069149583333,-0.175223166586023,18.14192082428657,70.857,38.942,26.59409868099108,0.7947052651066211,6591.626532438649
Ca8 V4 N12,337.95817240783225,3.402415586160304,mp-17892,-10.672252309166666,-10.672252309166666,-1.413516451874999,-0.197918972083332,14.290179753253346,93.415,50.422,43.28343710952368,1.261275251711107,11620.842634188535
Li8 Ti4 O12,210.4967018964505,3.463037884445826,mp-2931,-8.833938434166667,-7.408157864166667,-2.981954403333334,-0.074281969375001,9.094362423150708,110.301,71.679,59.01048920965434,2.005538252760959,18551.95599914898
Li4 C2 O6,114.44868909714222,2.144170060060994,mp-3054,-7.47543279,-6.896536798333333,-2.247751566111111,-0.332590933333332,10.202718020159464,53.936,28.12,27.027319260259368,1.52899235856389,10410.61567114912
Li4 Zr2 O6,120.75560586356802,4.210744567883357,mp-4156,-10.5773053075,-7.575120867500001,-3.040215971111112,-0.016765959999999,10.495193624475103,100.625,55.316,50.980052248338446,1.476842300832118,19288.81596626982
Ca2 Al8 O14,298.17257312386346,2.89590741143901,mp-4867,-9.668440152083331,-7.7659413920833344,-3.463972205833334,-0.028274487499984,12.764173597979086,113.819,47.283,46.45958689820655,1.4621468380956562,13005.428891613195
Y2 Nb2 O8,149.11130000961057,5.474794012436018,mp-5387,-14.874738021666666,-9.610548938333332,-3.543508845,-0.126109133616068,12.77922527657021,133.321,55.399,53.51287514209565,1.150715528884699,18872.403451337304
K8 Re12 S24,968.3587775014406,5.687691992003817,mp-541638,-20.6872227,-6.915473336136364,-1.058067123136363,-0.113381191477273,22.68100957258273,35.777,19.961,8.092925575181452,0.453426217227151,1529.8076405000993
Na8 Re12 S24,888.5571340760382,5.95767621950225,mp-541895,-20.169040087045456,-6.889103595681816,-0.993451736159871,-0.046066854659089,20.81092773444449,36.443,20.662,8.059841211256096,0.476733670198228,1567.8629585133926
K6 B2 P4,348.7604642542188,1.809787335894684,mp-9664,-7.773973234166667,-7.773973234166667,-0.539756795783729,-0.108045694583331,29.72040969493956,18.515,8.013,6.817584657448328,0.431308413301642,1811.3146919385845
Sr6 Al4 P8,449.1035680243119,3.259068586318418,mp-9843,-11.708680888333332,-11.708680888333332,-1.163182541878307,-0.046506636111107,25.17979239831566,51.236,29.669,25.640519955475,0.672027618956612,6261.553248385085
Na8 Zr4 O12,296.2686675212633,4.152105925797444,mp-990440,-10.8107992625,-7.212041970833333,-2.866204437126436,-0.246526216666667,12.936326252829916,80.895,50.952,36.9271381015754,1.230768813092341,10359.107847105746
K1 Nb1 O3,66.42558683114699,4.499799384805183,mp-7375,-12.411708244,-8.067439236000002,-2.852127680450001,-0.098092642416669,13.67089685258238,103.322,30.726,39.5990080350256,0.920038242610518,18285.71950290409
Li2 Nb2 O6,111.26706337251336,4.412866742698355,mp-3731,-7.858139835999999,-8.270339836,-2.899517651666666,-0.024294515375,11.113536024697249,103.121,49.129,46.87318596608123,1.29408541570805,18225.361824364812
Na2 Nb2 O6,121.69003756668432,4.472888259328947,mp-4514,-11.88662191,-8.102204531999998,-2.844822765275861,-0.067772224624997,12.572612893962454,100.75,37.235,36.74765179180337,1.064731859231876,13868.105724688125
La2 W2 N6,129.9967779367397,9.318807582702217,mp-989524,-22.944048964,-22.944048964,-1.244283644250001,-0.312539118312493,13.148061783576264,167.515,55.095,48.5601463587149,0.8669516090458561,17926.973986712506
Y1 Al2 Si2,99.98327185509112,3.305688734307636,mp-10435,-10.679057054,-10.679057054,-0.413991692,-0.012091283000001,20.17107017592225,77.086,41.59,61.19138750941514,0.92080774890368,24655.803929913556
Sr1 Mg2 N2,73.57960100624621,3.706633071971981,mp-10550,-5.008238686,-5.152638686,-0.826653964,-0.015811305833334,14.703821924575248,93.805,71.102,101.8498679292526,1.355881108846136,45454.70391135145
Mg1 Be2 N2,37.92787644928799,3.079711251274445,mp-11917,-7.46134827,-6.34296063,-1.185790383,-0.081990606083334,7.719013033739292,184.695,166.544,308.3581263520268,3.464759069804353,171635.03702529488
Mg1 Re2 O8,178.61372847826618,4.878171664296923,mp-1541458,-16.22680968909091,-8.409486858181815,-2.399451724545452,-0.189503213522725,17.71723533606855,16.491,11.846,5.4933081673320014,0.447571417008386,1824.1810301111122
Li2 Zr1 N2,50.574810329420224,4.37075222015416,mp-3216,-10.518408818,-10.518408818,-1.362267603166667,-0.182284930916667,10.367039547181168,132.436,113.262,163.41735696463587,1.989273839785349,82640.50930455905
Li1 Cr1 S2,63.14317555226688,3.236418280539707,mp-4226,-9.66828147,-6.211872165,-1.252680724583332,-0.068024796874998,15.933873471803096,64.206,40.013,54.96603372711925,1.056121552746911,25814.874565113358
La2 S1 O2,98.91847337237247,5.7390327922855136,mp-4511,-19.38496208,-8.339423348,-3.5583565615,-0.134617216214293,19.907957795968617,,,,,
U2 P1 N2,82.43582905030074,10.77763281422784,mp-5381,-39.084920004,-39.084920004,-1.65618982309524,-0.098265320593675,16.328086497360307,153.594,86.061,91.48167523719208,0.8344154714165261,39309.712254228805
U2 S1 N2,84.84329731463143,10.493169970417428,mp-5739,-39.172290028,-39.172290028,-1.937167664062496,-0.132537834499949,16.499988408143913,133.28,79.861,80.28280139582887,0.7972352414174071,34168.23245411211
Ca1 Mg2 N2,65.62697637431359,2.952859400261945,mp-5795,-7.72367433,-7.72367433,-0.9967938875,-0.048727377749997,13.42336572103251,101.805,73.927,120.50648721459817,1.672359738395973,55871.06099672534
Sr1 Al2 Si2,113.12684025314,2.9027450116525912,mp-6931,-9.581715518,-9.581715518,-0.350238133999999,-0.077164768999999,22.80762370380549,58.659,38.924,56.82957526143727,0.8606419075706321,21974.75030673856
Ca1 Al2 Si2,105.22723364951668,2.370422695373905,mp-7704,-7.964775659999999,-7.964775659999999,-0.354771749999999,-0.087230197000002,21.22672348705597,60.78,42.058,67.9512120194692,1.034826486781312,26916.95522631017
Li2 Ce1 N2,60.05182487136568,5.032936823089624,mp-8181,-11.941325722,-11.941325722,-1.167017136166667,-0.206718072749998,12.217551377415004,110.495,65.413,80.12210089055237,1.3032390910683311,38263.3279567087
Ba1 Mg2 P2,126.38018259497746,3.257013308817578,mp-8278,-11.64983457,-4.12024428,-0.918071875857142,-0.15922100233333,25.44837632626244,51.07,38.104,51.6702083366011,0.7385296435586071,19255.3600216881
Li3 La1 P2,106.5392433228334,3.455080374123364,mp-8407,-10.314388125,-10.314388125,-1.162879446825396,-0.017942079999999,17.838494276419464,56.817,45.426,53.43092607147533,0.984083255006268,21078.00429734114
Li1 Ti1 S2,63.219151077750944,3.124072253616745,mp-9615,-9.4654955275,-6.1969297525,-1.677127175416665,-0.035550347500005,15.952800917800891,65.258,48.553,70.13117130884848,1.1639237437378571,32924.02805043941
Li1 Sc1 S2,71.36198036372909,2.699858095867376,mp-1001786,-9.4757888675,-6.1498234725,-2.020776623333332,-0.073186737812495,18.04060733411022,55.65,32.783,47.60059881457967,0.96893815063568,21462.242698319693
Ca1 Zr1 N2,53.33223142460089,4.960404598008005,mp-1029267,-13.8075860325,-13.8075860325,-1.796189295625,-0.231860484531248,13.520636332424864,159.589,113.863,191.7004668917824,1.58961545903073,95242.49016320279
Ca1 Hf1 N2,51.89060749641861,7.890793115059406,mp-1029359,-19.487347285,-19.487347285,-1.875544676875002,-0.235802280156249,13.14270056724406,167.939,121.918,165.72134475551064,1.326190164892724,83090.852112444
Ba1 C1 N2,83.04499919984701,3.546251228893747,mp-1029375,-14.5852302575,-7.930306045,-0.97367777625,-0.409900099999999,21.008584682710133,46.455,4.322,6.67279009111511,0.298845587307799,2860.2693667043104
Sr1 Ce1 N2,68.6994507199789,6.181736041585908,mp-11178,-17.48527318,-17.48527318,-1.424325386874997,-0.216828902500001,17.35785582233236,114.646,56.597,75.47462807906544,0.874750807781645,34463.093241561146
K1 La1 S2,116.44263695445684,3.452967018834761,mp-15781,-15.148483055,-15.148483055,-2.19070340609375,-0.155054935937503,29.47262319589357,37.153,20.828,25.60674664126297,0.494590124257646,9806.819931604656
Li1 Y1 S2,81.09398007889097,3.275801844838831,mp-15788,-11.80930384,-6.26149185,-2.088289402083332,-0.050479768125001,20.54004214175329,48.397,27.464,35.15974145574771,0.7413502342714441,15191.383266426501
Th3 B6 C3,148.88287260877658,8.88933700807025,mp-2997,-25.1204112075,-25.1204112075,-0.591609773749998,-0.027161487708337,12.374756174804537,181.305,124.008,110.72859642603942,1.308951724723486,39070.64150741983
Mg2 B18 N2,173.35858147630654,2.597931565843672,mp-30091,-7.659845683181818,-7.659845683181818,-0.440278225568182,-0.068542969090906,7.942017165322756,208.317,152.913,194.9687472359108,3.6081295032851433,65392.89160175399
Sr1 U1 O4,82.30568887751426,7.861221523656948,mp-36329,-23.32327271833333,-9.15325493375,-3.690641247083333,-0.054381640065789,14.015176491362128,132.524,45.623,47.2471127236422,0.8254156565849371,20312.837058254343
Ba3 P2 O8,193.22076692067336,5.172931854794729,mp-3857,-14.310029193846152,-7.615260626923076,-3.294371403021977,-0.132717554999997,15.33267932522931,66.543,29.566,21.7545809064734,0.7638956221925991,7037.279665033944
Ca1 U1 O4,76.36816752081042,7.438674030693884,mp-3960,-22.00596614833333,-9.210233925,-3.695424939999997,-0.079024999166673,13.000430465283332,137.995,54.77,57.95845850020049,0.9697377224024252,25547.674637696622
K1 Cr1 S2,81.73973948266796,3.153376586235879,mp-4026,-10.5291180025,-5.946246675000001,-1.1814435205624991,-0.043365708749997,20.690077164766425,55.286,34.149,48.09689062862736,0.83237505039461,20726.23026338428
Ca1 C1 N2,58.33396811997632,2.280192327718348,mp-4124,-9.851312615,-9.851312615,-1.040555056874998,-0.466633888437499,14.842799904892892,69.862,20.23,33.270111802939454,0.988489617215732,16042.922854014523
Na1 Cr1 S2,71.22486759498263,3.243352270724062,mp-5693,-9.92902944,-6.0097346,-1.192343681594826,-0.114624844374997,18.12996380482669,60.393,34.579,47.79539912591567,0.910154584206444,21563.728118093484
Sr1 Li4 P2,124.09152381427629,2.37297371087039,mp-570097,-7.061272954285714,-7.061272954285714,-0.9617530475170072,-0.01288832785714,17.912566330858777,42.562,33.657,39.54279117004612,1.023430544829014,14826.120543177107
Na1 Sc1 O2,46.68172547019357,3.555175268625206,mp-7914,-9.8544721675,-7.583304845,-3.190776871594827,-0.175666963906251,12.013250283280756,100.745,66.176,100.38987682270766,1.572508677063679,52141.039645562
Na1 Ti1 S2,73.24583388308936,3.060253290781099,mp-7942,-9.723022355,-5.969597055,-1.591594999928161,-0.066910212941177,18.470591238632217,50.05,34.134,45.25661577078287,0.9014608791207532,20228.77626084535
Li1 Al1 O2,31.795526085917228,3.4427786451782563,mp-8001,-8.284484085,-6.984548611875,-3.096943435208333,-0.102339351197925,8.288523518636154,142.701,96.813,158.6679631806914,2.484054303108432,93664.47056188414
K1 Sc1 O2,54.885622347634005,3.511130096535179,mp-8188,-10.3700817475,-7.433075955,-3.093135745562499,-0.149973581406251,14.059131930147917,95.827,57.465,88.91959612596038,1.335163634317519,43757.30648362555
K1 Y1 O2,64.0885718587318,4.145686850427982,mp-8409,-12.609126285,-7.459474067499999,-3.075378259312499,-0.112487542875,16.519364177443062,78.584,46.437,63.30370999192221,0.996291198525446,29582.930461123888
Mg1 C1 N2,43.404376606460126,2.461064808901385,mp-9166,-8.8696598575,-8.8696598575,-0.7761498281249991,-0.38355006875,11.175477877588635,96.751,31.757,53.72658986446041,1.4405164982025092,28589.997070102254
K4 Be1 P2,225.73558015523977,1.672436319457781,mp-9872,-7.136996585714286,-3.088014648571428,-0.360037676183672,-0.119523835904762,32.74063314775083,18.358,8.524000000000001,9.139761801495268,0.430318313798928,2807.200003614391
Na1 Sc1 S2,80.19591520326138,2.734763089414143,mp-999460,-9.76013316,-9.76013316,-2.00244756515625,-0.169209631875004,20.4387730817204,51.116,31.329,45.52101036918888,0.866651780193152,19741.33220048159
Na6 B6 O12,255.33435095321383,2.567521881007752,mp-3889,-8.16507174625,-7.0870815275,-2.607822887636494,-0.025200148125003,11.342309796790714,45.442,20.982,14.112980123342354,1.13240576574603,4160.291886626615
Ca2 C2 O6,122.9495072208524,2.703519704858185,mp-3953,-9.396754878,-7.903637566,-2.687544458,-0.303902690000002,12.675248526652448,75.231,33.182,29.41485002724792,1.271051222577933,11062.765603608634
Na2 N2 O6,132.88301882780115,2.12422881771326,mp-4531,-5.855773277,-6.267973277,-1.363196969275862,-0.432546868333333,13.036310383839073,26.795,12.399,9.418950209861142,0.8365615299483501,3451.8494588433623
Mg2 C2 O6,92.55709187868764,3.025300863741854,mp-5348,-8.607889766,-7.58309781,-2.442030674999999,-0.165472996000002,9.626248608052745,103.452,56.315,63.904357025027664,1.86105428453996,26420.040715172316
Li2 N2 O6,92.80084348909156,2.467377585965779,mp-8180,-6.914673961,-6.404979223999999,-1.386762498666665,-0.315282860999999,10.033952984010735,39.77,22.996,19.074054914830768,1.299864722705669,7878.939122519094
Sc2 B2 O6,100.67384890531,3.423054235840808,mp-8697,-10.611022247,-9.008089935,-3.436941156833332,-0.019433798649998,10.278718105041516,158.788,71.217,93.59773208302458,1.8917752174239,37627.10014826338
Ba8 Al16 O32,837.6689258086527,4.0485222621355454,mp-4202,-12.461091024642856,-7.619861021071428,-3.448150932499999,-0.100528566655843,15.345592481882628,84.0,41.224,24.033908400875173,1.009420065013414,4768.026771869754
Zr2 Fe12 P7,249.779132718744,7.1094316716959,mp-540809,-13.93529546,-8.194614945714287,-0.7353782572619051,-0.108452079206355,11.652509715087202,215.004,126.142,108.74091849783804,1.543383428797236,32290.79630425601
Ce2 Fe12 P7,261.278714084196,7.417985947259681,mp-541196,-14.704506907142855,-7.927460676190476,-0.7168669172619021,-0.043333774841288,12.236054548055115,176.981,112.719,88.8230693982432,1.375586649731213,25983.377004312937
Sr6 Re2 N6,288.19645123259977,5.659121146737977,mp-1029531,-6.7508299914285725,-6.905544277142857,-0.828368318214286,-0.060037408035713,20.621430973689773,58.683,28.697,20.14059344833912,0.5781894570200921,5702.261846199167
Ca6 Fe2 N6,222.28432086009067,3.258548106721756,mp-1029659,-9.917467018571427,-6.570391614285713,-0.9272981735714272,-0.062624135999995,16.04897367859684,71.871,46.556,45.14193198250619,1.126876923204235,13936.315487625709
Ca6 Mo2 N6,247.85628385646297,3.459596696470503,mp-1029719,-11.673481937857144,-6.962462282857143,-0.979993285,-0.023360694464286,17.725622890462986,52.788,22.998,18.64041517844521,0.7377427038013831,5549.504312091131
Sr6 Cr2 N6,274.59172119982765,4.316276326746588,mp-12906,-13.536594959285711,-13.536594959285711,-0.979941014464285,-0.04255713857143,19.920153890371022,47.647,29.98,22.157519903960868,0.683664127832872,6375.237647422495
Ba6 Fe2 N6,320.61165701242373,5.281276270960332,mp-8306,-18.010497742857144,-6.317621799285713,-0.711653332857142,-0.16455056142857,23.25414160968436,31.23,19.247,11.004240145676675,0.447424611788499,3006.8013436025317
Ba6 Mn2 N6,322.433272151296,5.242097556102625,mp-9324,-18.15524079,-6.515976727142855,-0.811151963275859,-0.102243661785711,23.49226830981905,32.686,20.268,11.957085088754807,0.458523995863889,3260.992707973808
Sr6 Mn2 N6,268.0833765563128,4.457509414824265,mp-9325,-13.394427147857144,-6.478087651428572,-0.8703543947044341,-0.023938593577588,19.473893211956845,51.62,31.792,23.819723525037585,0.705085110273535,6908.510871592728
Li16 Si2 O12,263.7065132024989,2.261978686023504,mp-28549,-6.618379793666668,-5.794003653666668,-2.435039187444444,-0.005470214333334,9.293586925876514,77.448,56.475,46.75512164264123,2.168829258042219,13635.436944087773
Na12 Mn2 S8,479.4265875932513,2.224574044583719,mp-5055,-7.48083355,-7.48083355,-1.280418367793886,-0.026733530568181,22.31474006631592,30.501,13.834,10.183596115948918,0.617331723605968,2433.3630473703397
Ba1 Al1 Si1,83.97724914896438,3.804337733853268,mp-13149,-14.434035616666668,-4.060803666666666,-0.364180733333332,-0.049301631249999,27.975229168959626,48.725,37.374,55.94297471156944,0.631258993480992,23890.74748841255
Sr1 Al1 Si1,74.7559309328347,3.16947965555636,mp-3698,-10.67229694,-10.67229694,-0.455122275,-0.036996053333334,24.956936240747314,52.321,38.416,62.486181359819575,0.760763477655614,27740.024528121558
Ca5 Al5 Si5,333.76072319586314,2.366846109038507,mp-567191,-7.960621463333334,-7.960621463333334,-0.445902588333333,-0.008862017083332,22.27733651270309,55.59,38.055,41.57833453409319,0.951317252464068,11209.685805085048
Zr3 Mo3 P3,143.71009529895738,7.561603980309942,mp-10300,-20.338281254444446,-9.252255806666664,-0.982647718214284,-0.067302389166661,16.155089935625234,197.372,112.914,134.86954228467002,1.159611756295544,48152.18863007402
Ti3 Cr3 P3,113.8178907558513,5.726508887919941,mp-11580,-13.248077782222222,-13.248077782222222,-0.91035254376984,-0.051645284722216,12.821142567602475,206.197,123.545,161.56573726725088,1.6215939726820632,62347.202414886364
Ti6 Si2 B1,131.45516063039065,4.474045497840971,mp-11750,-12.07660729111111,-12.07660729111111,-0.6854489058333301,-0.022577205030863,14.710379367999524,149.647,105.78,142.22499530444475,1.521211754312979,52310.503489182105
Li3 Y3 Si3,180.7588455806696,3.415509350322083,mp-14208,-11.166715563333334,-5.189629675555555,-0.575185543333331,-0.044971386666666,20.10764951686288,62.422,48.636,54.53403228305744,0.946477858639387,18037.404143649008
Hf3 Mo3 P3,140.11436629961486,10.858305796674166,mp-7032,-27.775166031111112,-9.706987517777772,-0.967549962658724,-0.105864172777771,15.793166978971373,206.978,119.755,121.60280019201625,1.012180629054532,43784.043692769344
Mn3 Nb3 Si3,132.4723201155756,6.61583899790814,mp-7829,-16.675285954444444,-16.675285954444444,-0.6115613142720291,-0.061505549053642,13.893932034085235,198.194,100.31,116.79552682219511,1.259703214234625,42847.28335165179
Sc3 Mn3 Si3,148.30308196822327,4.298930653643512,mp-9550,-12.305391932222223,-7.57385442888889,-0.600586953199235,-0.042343761944446,15.701598905791691,117.52,78.678,94.4651278221914,1.252792558657106,33375.4151104804
Na16 P8 O28,664.6816249842055,2.657159812954897,mp-27579,-8.149623167115385,-6.513720192884615,-2.603446562100226,-0.036374444166671,13.533037994747948,45.175,24.379,13.343834677633328,1.051134740879339,2859.443759670461
U1 Fe3 B2,62.40572797024736,11.36688756495778,mp-10065,-23.196144181666668,-8.765667786666667,-0.422291589722219,-0.097057512083333,10.645099228546924,256.215,145.512,161.6106941947555,1.426941145023527,76196.31346607748
Zr1 Nb1 B4,58.73664976192425,6.42808268418156,mp-1215211,-13.697801653333334,-13.697801653333334,-0.8862544291666671,-0.000278385000001,9.833752836436192,260.513,219.951,334.45049263649776,2.347442856225795,160905.02463198855
Ti1 Nb1 B4,53.62428111984048,5.6983150630478185,mp-1216692,-12.088404086666666,-12.088404086666666,-0.912196011111111,-0.009790568333333,8.966433283870694,268.26,238.167,381.964621889668,2.741908128669736,189427.97899548567
Ca12 Fe2 N10,409.50846867619833,2.971038318101861,mp-16916,-9.483301735,-6.114864787916667,-0.9319473533333332,-0.002406191458335,17.265506123815737,77.543,34.172,30.118308053276102,0.992091575179294,7584.85094183815
Ca12 Mn2 N10,410.07415398514337,2.959594677712037,mp-17577,-9.589326951666669,-6.2414400075,-1.00085639941092,-0.014205643125,17.302479935025293,78.322,38.848,34.66154517948154,1.050314913857435,8724.982776564184
Zr2 Be2 Si2,87.25878008489649,4.883936404868685,mp-10200,-12.739523521666667,-6.626667613333332,-0.722523771666665,-0.09807225179487,14.635713303089524,138.583,114.747,166.39983582256244,1.4967474593026822,70159.81354285237
Al2 V4 C2,94.63146585030748,4.943996913431869,mp-1025497,-11.7886969125,-11.7886969125,-0.5740756675,-0.047012950000004,12.040983022120574,174.748,134.256,183.81670003774724,1.857747900526741,75435.53949849764
Zr4 S2 N4,145.98198411008295,5.5174556627594615,mp-11583,-16.369018134,-9.47055019,-1.8886792975,-0.158710482999989,14.885047547039354,159.854,68.795,80.37092451296759,1.146425366591728,28545.645696288702
Hf2 Be2 Si2,83.93869350194353,8.529838952773597,mp-12571,-20.101532851666665,-7.004888600000001,-0.630915291666667,-0.085587778660132,14.1657927683249,147.205,117.352,130.7918679621704,1.178903553149812,55863.957542835626
Ti4 Al2 C2,110.796160475145,4.038374287421712,mp-12990,-11.4196496375,-7.89110376375,-0.6992181366666661,-0.016755365416667,13.99641871900302,137.103,115.936,165.80646700280403,1.704185977424166,64560.038163225625
Hf4 C2 S2,118.14244299970449,11.273995047905428,mp-13137,-28.58165451625,-28.58165451625,-1.510628716953128,-0.046963166249998,14.931999734307766,178.939,126.437,122.4619334100652,1.039391671606313,46673.696069996266
Sr2 Li2 P2,133.068586195327,3.133051650561447,mp-13276,-9.979684561666668,-9.979684561666668,-1.134869963214286,-0.066775895000009,22.38342612501513,44.645,36.89,43.92169181994168,0.799547103529581,16088.891620780958
Ba2 Li2 P2,155.10607242231282,3.752216631661919,mp-13277,-13.683951233333334,-3.990530986666667,-0.9094072093253972,-0.054982849999999,25.95135581713699,39.363,29.534,31.102291328858705,0.5967108574765491,10825.669946765849
Mn6 Al18 Si2,372.2642914560669,3.887305270842265,mp-15819,-8.992263750384616,-5.395100405769231,-0.27036606913793,-0.019723877857145,14.299337639372052,114.667,64.797,55.73213255618289,1.321724203952278,14488.565912285061
Zr4 Fe6 Si2,175.28172466994133,7.163296871480869,mp-16336,-16.710055685833336,-8.509526693333333,-0.521062873333332,-0.014820663749999,14.501037853721073,170.614,93.2,92.17474454644125,1.15647054422201,30801.459064491784
U2 Re2 B6,113.23622457214516,13.393533199845807,mp-28607,-31.465265907000003,-9.309563072999998,-0.5540231669999961,-0.044259778400002,11.421276195739852,264.934,191.09,175.75198036432965,1.397206902551271,67937.68187823975
Na2 Al22 O34,610.3960197954334,3.219771939160305,mp-3405,-9.44682275137931,-7.727934880344799,-3.360404121944086,-0.00245713818963,10.846353020075195,152.126,69.533,53.45697601677188,1.865960322796337,11785.252455354983
Mn2 Nb8 S16,490.63425861342216,4.623757624366688,mp-3669,-14.949641673846154,-7.734411005,-1.375455839456233,-0.014011366538448,18.602927393647267,27.063,20.553,9.12869737915075,0.554121611755609,2164.5603428005
Ti4 C2 S2,99.88732938967092,4.648426792117068,mp-3732,-12.367010615,-8.66668911125,-1.376848013541666,-0.113215006249999,12.52420900324027,179.75,134.771,193.2842325581052,1.860746958439265,77905.69290579141
Na2 Nb2 O4,88.2693972494368,5.564450399075284,mp-3744,-12.47810759625,-7.857723646249999,-2.522986689094827,-0.062693914625001,11.324026991446358,146.768,99.169,113.37224549327324,1.5940217183600032,47618.494280410465
